text,category,source,origin
Labour MPs attack Starmer U-turn over workers’ rights as ‘complete betrayal’,Politics,Guardian,politics_subset_10k
"European journalists targeted with Paragon Solutions spyware, say researchers",Politics,Guardian,politics_subset_10k
Rishi Sunak blames striking workers as he signals he could fail in two key pledges – as it happened,Politics,Guardian,politics_subset_10k
The Guide #202: Awol ​headliners to ​rampaging ​deer: ​how ​festivals ​survive the ​worst-​case ​scenarios,Politics,Guardian,politics_subset_10k
Pressure mounts on publisher of Economist over ties to tobacco,Politics,Guardian,politics_subset_10k
Bushfires add $3m to ABC emergency broadcasting costs as Coalition cuts funding,Politics,Guardian,politics_subset_10k
Schools need urgent funding to tackle child mental health crisis | Letters,Politics,Guardian,politics_subset_10k
Dying people deserve a choice. Let them make it | Letters,Politics,Guardian,politics_subset_10k
Brexit isn’t to blame for our current problems; it is still an opportunity | Larry Elliott,Politics,Guardian,politics_subset_10k
Mel Stride fails to take off when given the chance to talk about Heathrow | John Crace,Politics,Guardian,politics_subset_10k
"David Cameron, the ‘prime minister for external affairs’, gets tough on Israel ",Politics,Guardian,politics_subset_10k
Social media urged to act on violent content after Hamas attack,Politics,Guardian,politics_subset_10k
UK politics: Tory defector Natalie Elphicke apologises for comments about women who were sexually assaulted by her ex-husband – as it happened,Politics,Guardian,politics_subset_10k
'Democracy at Gunpoint': Activist Binalakshmi Nepram on the Violence in Manipur,Politics,The Quint,quint_politics_headlines
"Et tu, Phil? Boris runs out of supporters as Rish! runs out of ideas | John Crace",Politics,Guardian,politics_subset_10k
UK politics: Sunak refuses to say how abolition of national insurance would be funded – as it happened,Politics,Guardian,politics_subset_10k
"Turkey should face international court over Yazidi genocide, report says",Politics,Guardian,politics_subset_10k
Rayner set to hit English councils that block new housing with tougher sanctions,Politics,Guardian,politics_subset_10k
"NHS recruiting from ‘red list’ countries after Brexit loss of EU staff, says report",Politics,Guardian,politics_subset_10k
Offenders could be forced to attend sentencing after Zara Aleena case,Politics,Guardian,politics_subset_10k
Gove confirms plans to let people use housing benefit to buy homes ,Politics,Guardian,politics_subset_10k
Luke Akehurst: who is Labour activist turned controversial candidate?,Politics,Guardian,politics_subset_10k
Blue Labour’s ‘scrap DEI’ call could shatter the party | Letters,Politics,Guardian,politics_subset_10k
The desperate struggle to access NHS treatment | Letters,Politics,Guardian,politics_subset_10k
What Sky-deprived Rishi Sunak should have said in that TV interview | Brief letters,Politics,Guardian,politics_subset_10k
"Bootleggers, bondage and law-breaking bashes! The scandalous history of the wild party",Politics,Guardian,politics_subset_10k
UK scientists develop DNA sequencing system to fight superbugs ,Politics,Guardian,politics_subset_10k
Ministers confirm plans to reduce London’s affordable housing quotas,Politics,Guardian,politics_subset_10k
‘I don’t know whether I’d describe it as fun’: Aimee Lou Wood on the intensity of making The White Lotus,Politics,Guardian,politics_subset_10k
Four murder accused to be released on bail amid legal aid strikes,Politics,Guardian,politics_subset_10k
Officials fear NHS will be hit hard after resident doctors reject latest offer,Politics,Guardian,politics_subset_10k
David Brooks obituary,Politics,Guardian,politics_subset_10k
"Pore over data, obsess about football – and trust your gut: how to become the best Fantasy Premier League manager in the world",Politics,Guardian,politics_subset_10k
Why Aftab Ahmed and Congress' Win in Nuh is Significant Despite Haryana Upset,Politics,The Quint,quint_politics_headlines
Winning a bet may be the best it’s going to get for Rishi Sunak and his team ,Politics,Guardian,politics_subset_10k
Jimmy Kimmel on government shutdown: ‘There is no Republican plan for healthcare’,Politics,Guardian,politics_subset_10k
Stella Creasy and Richard Tice call for scrutiny over which EU laws UK ditches,Politics,Guardian,politics_subset_10k
Gathering fairer ways to pay winter fuel allowance | Letters,Politics,Guardian,politics_subset_10k
Labour demands Tory London mayor candidate apologise for ‘Islamophobia’,Politics,Guardian,politics_subset_10k
David Lammy and wife are surprise No 2 on Tatler Social Power Index,Politics,Guardian,politics_subset_10k
"Tory peer ‘undermined and humiliated’ journalist, finds Lords commissioner",Politics,Guardian,politics_subset_10k
"Lib Dems would extend free school meals to all primary schoolchildren, says Ed Davey",Politics,Guardian,politics_subset_10k
Wooing the Woman Voter: Why Political Parties Want Women on Their Side,Politics,The Quint,quint_politics_headlines
General election – as it happened: Farage says he is boycotting BBC as more Reform candidates dropped over past comments,Politics,Guardian,politics_subset_10k
"ABC journalist Dan Oakes will not be charged over Afghan Files reporting, AFP says",Politics,Guardian,politics_subset_10k
HMRC investigations of wealthy ‘tax dodgers’ halve in five years,Politics,Guardian,politics_subset_10k
"As a cardiac surgeon, I am extremely concerned about risks of delaying surgery by strikes",Politics,Guardian,politics_subset_10k
"Over half of English councils face insolvency under £5bn deficit, MPs warn",Politics,Guardian,politics_subset_10k
Care homes in England demand revival of Covid fund to pay isolating staff,Politics,Guardian,politics_subset_10k
"Electoral Bonds: Of Donations From Top Firms Raided by Agencies, BJP Got 30%",Politics,The Quint,quint_politics_headlines
From bricklayer to mayor: Steve Rotheram is quietly building a Liverpool success story ,Politics,Guardian,politics_subset_10k
Bailiffs made to wear body cameras in move to end intimidation,Politics,Guardian,politics_subset_10k
Sunak promises new focus on inner-city housebuilding projects,Politics,Guardian,politics_subset_10k
"Food banks supported 800,000 UK children in 2021-22, data shows",Politics,Guardian,politics_subset_10k
‘I hope to keep going as long as possible’: the older people returning to work,Politics,Guardian,politics_subset_10k
‘Johnson on the brink’: what the papers said about Boris Johnson’s cabinet resignations,Politics,Guardian,politics_subset_10k
Here's What Congress' Shivakumar and Siddaramaiah Sides Think About the CM Race,Politics,The Quint,quint_politics_headlines
"Time after time, the BBC pips are no simple job | Letter",Politics,Guardian,politics_subset_10k
"Knife crime strategy needs to focus on stopping supply as well as possession, says policing minister – as it happened",Politics,Guardian,politics_subset_10k
Martin Bax obituary,Politics,Guardian,politics_subset_10k
Health spending will not be cut but NHS expected to ‘find efficiencies’,Politics,Guardian,politics_subset_10k
Cameron urges Israel to be ‘smart’ by not escalating tensions with Iran,Politics,Guardian,politics_subset_10k
Tory MP criticised after demanding legally settled families be deported,Politics,Guardian,politics_subset_10k
Keir Starmer faces backbench rebellion over ‘shortsighted’ cuts to aid budget,Politics,Guardian,politics_subset_10k
Rachel Reeves pledges to ‘fix foundations’ of UK economy with growth plan,Politics,Guardian,politics_subset_10k
"Supreme court poised to rule against Boris Johnson, say legal experts",Politics,Guardian,politics_subset_10k
‘He took every penny’: the women left with a debt mountain by coercive partners,Politics,Guardian,politics_subset_10k
"Delhi Elections: How & Why Kejriwal, Sisodia, Top AAP Leaders Lost Their Seats",Politics,The Quint,quint_politics_headlines
"US Open 2024 day three: Dart v Kostyuk, Rublev v Rinderknech, and more – as it happened",Politics,Guardian,politics_subset_10k
"Mel Stride ‘glorifying gig economy’ by pushing delivery jobs for over-50s, says TUC",Politics,Guardian,politics_subset_10k
"‘Intolerable’ NHS crisis to continue until April, health leaders warn",Politics,Guardian,politics_subset_10k
Sunak and Starmer wrap up their final debate of despair | John Crace,Politics,Guardian,politics_subset_10k
Reform wins Runcorn byelection by just six votes in blow to Labour,Politics,Guardian,politics_subset_10k
Indefinite jail terms are state-sanctioned cruelty | Letters,Politics,Guardian,politics_subset_10k
‘We have tried to navigate each challenge’: $5m lifeline for Melbourne Theatre Company,Politics,Guardian,politics_subset_10k
Priti Patel orders review into effects of nitrous oxide,Politics,Guardian,politics_subset_10k
"Lingayat, Vokkaliga, AHINDA: Will Caste Census Change Equations in Karnataka?",Politics,The Quint,quint_politics_headlines
Will Labour’s move to limit ECHR deter the far right or alienate progressive voters?,Politics,Guardian,politics_subset_10k
Gavin Williamson backed winners but made many ministerial mishaps ,Politics,Guardian,politics_subset_10k
UK police to charge more abusers with manslaughter after suicide of partner,Politics,Guardian,politics_subset_10k
Tories say Labour set for win as Starmer warns of attempt to suppress turnout,Politics,Guardian,politics_subset_10k
‘Blue wall’ voters in Godalming and Ash cast doubt on chancellor’s chances of holding seat,Politics,Guardian,politics_subset_10k
Ancient example of printed text to be displayed in Melbourne: ‘It unites us all’,Politics,Guardian,politics_subset_10k
Assam Youth Congress Chief Files Complaint Against IYC Head Over 'Harassment',Politics,The Quint,quint_politics_headlines
"UK’s flagship post-Brexit trade deal worth even less than previously thought, OBR says",Politics,Guardian,politics_subset_10k
‘It has cycled back around’: Brick Lane and Bradford fear a repeat of infamous far-right clashes,Politics,Guardian,politics_subset_10k
‘What’s the big deal?’: London Black Out night welcomed despite No 10 concerns,Politics,Guardian,politics_subset_10k
There’s no point in marching on with national service | Letters ,Politics,Guardian,politics_subset_10k
Starmer congratulates Trump on ‘historic election victory’,Politics,Guardian,politics_subset_10k
"'Droughts, bushfires, and now Covid': Australia's regional arts communities hold on for dear life",Politics,Guardian,politics_subset_10k
Stephen Colbert on Trump: ‘A sack of incompetence and malice’,Politics,Guardian,politics_subset_10k
Mary-Ann Stephenson confirmed as EHRC chair despite MPs’ objections,Politics,Guardian,politics_subset_10k
"'President, Not PM, Should Inaugurate Parliament': Oppn Speaks in United Voice",Politics,The Quint,quint_politics_headlines
Afghan families in Yorkshire issued with eviction letters from Suella Braverman,Politics,Guardian,politics_subset_10k
"Donate for another’s benefit, not your own | Brief letters",Politics,Guardian,politics_subset_10k
Tory peer aims to challenge PM with vote on universal credit cut,Politics,Guardian,politics_subset_10k
French Open 2025 semi-finals: Sinner takes down Djokovic to book Alcaraz final – as it happened,Politics,Guardian,politics_subset_10k
